"Function","CPU Time: Total","CPU Time: Self","Instructions Retired: Total","Instructions Retired: Self","Microarchitecture Usage: Total","Microarchitecture Usage: Self","Module","Function (Full)","Source File","Start Address"
"_mm_and_si128","0.00177778","0.00177778","17600000","17600000","0","0","xavs2","_mm_and_si128","emmintrin.h","0x3da99"
"_mm256_add_epi16","0.00177778","0.00177778","4800000","4800000","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0x114604"
"_mm256_hadd_epi32","0.00177778","0.00177778","1600000","1600000","","","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xfaba2"
"_mm256_min_epi16","0.00177778","0.00177778","12800000","12800000","0","0","xavs2","_mm256_min_epi16","avx2intrin.h","0x10c337"
"_mm256_permute2x128_si256","0.00177778","0.00177778","4800000","4800000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x10bc2c"
"_mm256_add_epi16","0.00177778","0.00177778","0","0","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0xedb72"
"_mm256_madd_epi16","0.00177778","0.00177778","3200000","3200000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf9368"
"biari_encode_symbol_eq_prob_fastrdo","0.00177778","0.00177778","0","0","0","0","xavs2","biari_encode_symbol_eq_prob_fastrdo","aec_fastrdo.c","0x7aa59"
"_mm256_mullo_epi32","0.00177778","0.00177778","3200000","3200000","0.750001","0.750001","xavs2","_mm256_mullo_epi32","avx2intrin.h","0xfb09d"
"_mm_blendv_epi8","0.00177778","0.00177778","17600000","17600000","1","1","xavs2","_mm_blendv_epi8","smmintrin.h","0x3ed6a"
"bitstt_put_one_bit_and_remainder","0.00177778","0.00177778","11200000","9600000","0","0","xavs2","bitstt_put_one_bit_and_remainder","aec.c","0x5d8fe"
"_mm_adds_epi16","0.00177778","0.00177778","11200000","11200000","0.625001","0.625001","xavs2","_mm_adds_epi16","emmintrin.h","0x3dcc9"
"_mm256_maskstore_epi64","0.00177778","0.00177778","3200000","3200000","0","0","xavs2","_mm256_maskstore_epi64","avx2intrin.h","0x11bbe7"
"_mm256_maskstore_epi64","0.00177778","0.00177778","0","0","0","0","xavs2","_mm256_maskstore_epi64","avx2intrin.h","0x118213"
"_mm256_permute2x128_si256","0.00177778","0.00177778","6400000","6400000","0.625001","0.625001","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x10bc40"
"_mm256_add_epi32","0.00177778","0.00177778","27200000","27200000","0","0","xavs2","_mm256_add_epi32","avx2intrin.h","0x10872f"
"_mm256_add_epi16","0.00177778","0.00177778","0","0","0.937501","0.937501","xavs2","_mm256_add_epi16","avx2intrin.h","0x115c35"
"_mm256_permute2f128_si256","0.00177778","0.00177778","4800000","4800000","1","1","xavs2","_mm256_permute2f128_si256","avxintrin.h","0xfad18"
"xavs2_clip3","0.00177778","0.00177778","3200000","3200000","0.468751","0.468751","xavs2","xavs2_clip3","avs2_defs.h","0x83939"
"_mm256_maskstore_epi64","0.00177778","0.00177778","4800000","4800000","0","0","xavs2","_mm256_maskstore_epi64","avx2intrin.h","0x11ac50"
"_mm256_madd_epi16","0.00177778","0.00177778","6400000","6400000","0.937501","0.937501","xavs2","_mm256_madd_epi16","avx2intrin.h","0x10a0ae"
"_mm_blendv_epi8","0.00177778","0.00177778","11200000","11200000","","","xavs2","_mm_blendv_epi8","smmintrin.h","0x3fa61"
"_mm256_maddubs_epi16","0.00177778","0.00177778","8000000","8000000","","","xavs2","_mm256_maddubs_epi16","avx2intrin.h","0x112a24"
"_mm_cmpeq_epi8","0.00177778","0.00177778","25600000","25600000","1","1","xavs2","_mm_cmpeq_epi8","emmintrin.h","0x3d9ab"
"biari_encode_symbol_fastrdo","0.00177778","0.00177778","3200000","3200000","0.468751","0.468751","xavs2","biari_encode_symbol_fastrdo","aec_fastrdo.c","0x7915c"
"_mm256_madd_epi16","0.00177778","0.00177778","17600000","17600000","1","1","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf385e"
"_mm_loadu_si128","0.00177778","0.00177778","11200000","11200000","0.375001","0.375001","xavs2","_mm_loadu_si128","emmintrin.h","0x3dc17"
"_mm256_madd_epi16","0.00177778","0.00177778","36800000","36800000","","","xavs2","_mm256_madd_epi16","avx2intrin.h","0x1084c2"
"_mm_set_epi16","0.00177778","0.00177778","8000000","8000000","0.937501","0.937501","xavs2","_mm_set_epi16","emmintrin.h","0x8b7e5"
"_mm256_add_epi16","0.00177778","0.00177778","16000000","16000000","0.144231","0.144231","xavs2","_mm256_add_epi16","avx2intrin.h","0xf88bf"
"_mm_cmpeq_epi8","0.00177778","0.00177778","43200000","43200000","1","1","xavs2","_mm_cmpeq_epi8","emmintrin.h","0x3db98"
"_mm256_add_epi32","0.00177778","0.00177778","20800000","20800000","0","0","xavs2","_mm256_add_epi32","avx2intrin.h","0xfa315"
"_mm256_add_epi32","0.00177778","0.00177778","40000000","40000000","1","1","xavs2","_mm256_add_epi32","avx2intrin.h","0xf9a4c"
"_mm256_madd_epi16","0.00177778","0.00177778","3200000","3200000","0.468751","0.468751","xavs2","_mm256_madd_epi16","avx2intrin.h","0x109da9"
"_mm256_add_epi32","0.00177778","0.00177778","11200000","11200000","1","1","xavs2","_mm256_add_epi32","avx2intrin.h","0xf8c0a"
"_mm256_sub_epi16","0.00177778","0.00177778","11200000","11200000","0","0","xavs2","_mm256_sub_epi16","avx2intrin.h","0xf91d5"
"_mm256_madd_epi16","0.00177778","0.00177778","0","0","1","1","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf9c4a"
"_mm256_unpacklo_epi16","0.00177778","0.00177778","16000000","16000000","1","1","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0x1080c7"
"_mm256_permute2x128_si256","0.00177778","0.00177778","27200000","27200000","","","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x10b8b1"
"_mm256_hadd_epi32","0.00177778","0.00177778","4800000","4800000","","","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xf2e39"
"xavs2_clip3","0.00177778","0.00177778","17600000","17600000","1","1","xavs2","xavs2_clip3","avs2_defs.h","0x857a6"
"xavs2_clip3","0.00177778","0.00177778","52800000","52800000","","","xavs2","xavs2_clip3","avs2_defs.h","0x86e01"
"_mm256_madd_epi16","0.00177778","0.00177778","40000000","40000000","0.937501","0.937501","xavs2","_mm256_madd_epi16","avx2intrin.h","0x109a61"
"_mm256_loadu_si256","0.00177778","0.00177778","20800000","20800000","0.937501","0.937501","xavs2","_mm256_loadu_si256","avxintrin.h","0x112dcd"
"_mm256_add_epi32","0.00177778","0.00177778","0","0","0","0","xavs2","_mm256_add_epi32","avx2intrin.h","0xf45b7"
"_mm256_hadd_epi16","0.00177778","0.00177778","22400000","22400000","0.681819","0.681819","xavs2","_mm256_hadd_epi16","avx2intrin.h","0xf8ac0"
"_mm_and_si128","0.00177778","0.00177778","9600000","9600000","1","1","xavs2","_mm_and_si128","emmintrin.h","0x3dc7a"
"_mm256_cvtepi16_epi32","0.00177778","0.00177778","30400000","30400000","0.535715","0.535715","xavs2","_mm256_cvtepi16_epi32","avx2intrin.h","0xfa1ad"
"_mm256_unpacklo_epi16","0.00177778","0.00177778","3200000","3200000","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0xeb0b7"
"_mm256_madd_epi16","0.00177778","0.00177778","9600000","9600000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0x10a6a3"
"aec_get_shift","0.00177778","0.00177778","11200000","11200000","1","1","xavs2","aec_get_shift","aec_fastrdo.c","0x75e89"
"_mm256_add_epi16","0.00177778","0.00177778","4800000","4800000","1","1","xavs2","_mm256_add_epi16","avx2intrin.h","0xed91b"
"_mm256_mullo_epi32","0.00177778","0.00177778","3200000","3200000","","","xavs2","_mm256_mullo_epi32","avx2intrin.h","0xfa5f4"
"_mm256_unpackhi_epi16","0.00177778","0.00177778","0","0","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0xec1a8"
"_mm256_mullo_epi32","0.00177778","0.00177778","6400000","6400000","0.937501","0.937501","xavs2","_mm256_mullo_epi32","avx2intrin.h","0xfa554"
"_mm_store_si128","0.00177778","0.00177778","1600000","1600000","0.468751","0.468751","xavs2","_mm_store_si128","emmintrin.h","0x991db"
"_mm256_unpackhi_epi32","0.00177778","0.00177778","14400000","14400000","0","0","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0x10b7df"
"biari_encode_symbol_fastrdo","0.00177778","0.00177778","16000000","16000000","0.234375","0.234375","xavs2","biari_encode_symbol_fastrdo","aec_fastrdo.c","0x76291"
"_mm256_madd_epi16","0.00177778","0.00177778","4800000","4800000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf9663"
"_mm_blendv_epi8","0.00177778","0.00177778","19200000","19200000","","","xavs2","_mm_blendv_epi8","smmintrin.h","0x3fb79"
"_mm_set_epi64x","0.00177778","0.00177778","4800000","4800000","1","1","xavs2","_mm_set_epi64x","emmintrin.h","0x3f75e"
"_mm256_maskstore_epi64","0.00177778","0.00177778","6400000","6400000","0.937501","0.937501","xavs2","_mm256_maskstore_epi64","avx2intrin.h","0x1168fe"
"_mm256_madd_epi16","0.00177778","0.00177778","24000000","24000000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0x10a413"
"_mm256_srai_epi32","0.00177778","0.00177778","6400000","6400000","1","1","xavs2","_mm256_srai_epi32","avx2intrin.h","0xf9f1a"
"biari_encode_symbol_fastrdo","0.00177778","0.00177778","11200000","11200000","0","0","xavs2","biari_encode_symbol_fastrdo","aec_fastrdo.c","0x75c14"
"_mm256_madd_epi16","0.00177778","0.00177778","3200000","3200000","0.937501","0.937501","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf9cb0"
"_mm256_permute2f128_si256","0.00177778","0.00177778","6400000","6400000","0.937501","0.937501","xavs2","_mm256_permute2f128_si256","avxintrin.h","0xf9d5e"
"_mm256_unpackhi_epi16","0.00177778","0.00177778","17600000","17600000","0.208334","0.208334","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0x109404"
"_mm256_hadd_epi32","0.00177778","0.00177778","6400000","6400000","0.937501","0.937501","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xf9a0c"
"_mm256_lddqu_si256","0.00177778","0.00177778","17600000","17600000","0.375001","0.375001","xavs2","_mm256_lddqu_si256","avxintrin.h","0x1090bb"
"_mm256_permute2x128_si256","0.00177778","0.00177778","3200000","3200000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x10bed9"
"_mm_set_epi64x","0.00177778","0.00177778","0","0","1","1","xavs2","_mm_set_epi64x","emmintrin.h","0x3ea89"
"_mm256_add_epi32","0.00177778","0.00177778","11200000","11200000","","","xavs2","_mm256_add_epi32","avx2intrin.h","0x1085c5"
"_mm256_loadu_si256","0.00177778","0.00177778","11200000","11200000","0","0","xavs2","_mm256_loadu_si256","avxintrin.h","0x10faec"
"_mm256_maskstore_epi64","0.00177778","0.00177778","3200000","3200000","","","xavs2","_mm256_maskstore_epi64","avx2intrin.h","0x11870a"
"_mm256_loadu_si256","0.00177778","0.00177778","0","0","0","0","xavs2","_mm256_loadu_si256","avxintrin.h","0x11be3a"
"_mm256_set_epi8","0.00177778","0.00177778","1600000","1600000","0","0","xavs2","_mm256_set_epi8","avxintrin.h","0x10fefc"
"_mm256_unpacklo_epi32","0.00177778","0.00177778","16000000","16000000","0.468751","0.468751","xavs2","_mm256_unpacklo_epi32","avx2intrin.h","0x10b794"
"_mm256_add_epi16","0.00177778","0.00177778","11200000","11200000","0.937501","0.937501","xavs2","_mm256_add_epi16","avx2intrin.h","0x113432"
"_mm256_unpackhi_epi32","0.00177778","0.00177778","3200000","3200000","0.937501","0.937501","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0x10bda9"
"_mm_add_epi16","0.00177778","0.00177778","28800000","28800000","1","1","xavs2","_mm_add_epi16","emmintrin.h","0x3eeb6"
"_mm256_shuffle_epi8","0.000888889","0.000888889","3200000","3200000","0","0","xavs2","_mm256_shuffle_epi8","avx2intrin.h","0xf28c4"
"_mm_cmpgt_epi16","0.000888889","0.000888889","9600000","9600000","1","1","xavs2","_mm_cmpgt_epi16","emmintrin.h","0x3f809"
"_mm256_packus_epi16","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_packus_epi16","avx2intrin.h","0x116387"
"_mm256_sub_epi16","0.000888889","0.000888889","11200000","11200000","0.468751","0.468751","xavs2","_mm256_sub_epi16","avx2intrin.h","0xed815"
"_mm256_permute2x128_si256","0.000888889","0.000888889","0","0","1","1","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xeebf7"
"_mm256_madd_epi16","0.000888889","0.000888889","14400000","14400000","0.375001","0.375001","xavs2","_mm256_madd_epi16","avx2intrin.h","0x108371"
"_mm256_add_epi32","0.000888889","0.000888889","1600000","1600000","","","xavs2","_mm256_add_epi32","avx2intrin.h","0x111ad8"
"_mm256_unpackhi_epi16","0.000888889","0.000888889","3200000","3200000","0.937501","0.937501","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0x10b735"
"_mm_storeu_si128","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm_storeu_si128","emmintrin.h","0x98d5f"
"biari_encode_symbol_fastrdo","0.000888889","0.000888889","0","0","","","xavs2","biari_encode_symbol_fastrdo","aec_fastrdo.c","0x78c91"
"_mm256_maskstore_epi32","0.000888889","0.000888889","4800000","4800000","1","1","xavs2","_mm256_maskstore_epi32","avx2intrin.h","0x11915c"
"_mm256_storeu_si256","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm256_storeu_si256","avxintrin.h","0x1148aa"
"_mm256_madd_epi16","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf6491"
"_mm256_min_epi16","0.000888889","0.000888889","8000000","8000000","","","xavs2","_mm256_min_epi16","avx2intrin.h","0x10c329"
"_mm256_hadd_epi32","0.000888889","0.000888889","20800000","20800000","1","1","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xf2cdd"
"_mm256_unpacklo_epi8","0.000888889","0.000888889","3200000","3200000","1","1","xavs2","_mm256_unpacklo_epi8","avx2intrin.h","0x1145a9"
"_mm256_add_epi32","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_add_epi32","avx2intrin.h","0xfa691"
"memcpy","0.000888889","0.000888889","14400000","14400000","1","1","xavs2","memcpy","string_fortified.h","0x206d0"
"_mm_storeu_si128","0.000888889","0.000888889","20800000","20800000","0.937501","0.937501","xavs2","_mm_storeu_si128","emmintrin.h","0xf36ba"
"_mm256_srai_epi32","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_srai_epi32","avx2intrin.h","0x111c3e"
"__strchrnul_avx2","0.000888889","0.000888889","0","0","0","0","libc-2.27.so","__strchrnul_avx2","strchr-avx2.S","0x18e1d0"
"_mm256_cvtepi16_epi32","0.000888889","0.000888889","12800000","12800000","1","1","xavs2","_mm256_cvtepi16_epi32","avx2intrin.h","0xfa14f"
"_mm256_add_epi32","0.000888889","0.000888889","9600000","9600000","1","1","xavs2","_mm256_add_epi32","avx2intrin.h","0x10ac43"
"_mm256_add_epi32","0.000888889","0.000888889","46400000","46400000","0.511364","0.511364","xavs2","_mm256_add_epi32","avx2intrin.h","0x10aa45"
"_mm256_unpacklo_epi16","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0xed10e"
"_mm256_unpacklo_epi64","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_unpacklo_epi64","avx2intrin.h","0xee107"
"_mm256_maskstore_epi32","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_maskstore_epi32","avx2intrin.h","0xf6ebf"
"_mm256_loadu_si256","0.000888889","0.000888889","1600000","1600000","1","1","xavs2","_mm256_loadu_si256","avxintrin.h","0x11628c"
"_mm256_madd_epi16","0.000888889","0.000888889","3200000","3200000","1","1","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf9858"
"memcpy","0.000888889","0.000888889","6400000","6400000","1","1","xavs2","memcpy","string_fortified.h","0x33ab9"
"bitstr_flush_bits","0.000888889","0.000888889","0","0","0","0","xavs2","bitstr_flush_bits","aec.h","0x634b7"
"_mm256_unpacklo_epi16","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0xece27"
"aec_get_shift","0.000888889","0.000888889","11200000","11200000","0","0","xavs2","aec_get_shift","aec_fastrdo.c","0x78f8d"
"_mm256_mullo_epi32","0.000888889","0.000888889","12800000","12800000","0.625001","0.625001","xavs2","_mm256_mullo_epi32","avx2intrin.h","0xfa846"
"_mm256_permute2x128_si256","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xeb242"
"_mm256_madd_epi16","0.000888889","0.000888889","16000000","16000000","0.468751","0.468751","xavs2","_mm256_madd_epi16","avx2intrin.h","0x10a845"
"_mm256_add_epi16","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0x117f6c"
"_mm256_unpackhi_epi16","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0xed321"
"_mm256_permute2x128_si256","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x107d6f"
"_mm_shuffle_epi32","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm_shuffle_epi32","emmintrin.h","0xce80e"
"_mm256_unpacklo_epi16","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0x10628e"
"_mm256_permute2x128_si256","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xeec15"
"_mm256_unpackhi_epi16","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0xeea05"
"_mm256_permute2f128_si256","0.000888889","0.000888889","0","0","1","1","xavs2","_mm256_permute2f128_si256","avxintrin.h","0xf8c61"
"_mm256_unpacklo_epi64","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi64","avx2intrin.h","0xeeffe"
"_mm256_max_epi16","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_max_epi16","avx2intrin.h","0x108d5f"
"_mm256_madd_epi16","0.000888889","0.000888889","12800000","12800000","1","1","xavs2","_mm256_madd_epi16","avx2intrin.h","0x10a15b"
"_mm256_add_epi16","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0x1031b2"
"_mm256_store_si256","0.000888889","0.000888889","8000000","8000000","","","xavs2","_mm256_store_si256","avxintrin.h","0xeffd8"
"_mm256_unpacklo_epi16","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0x105d8c"
"_mm256_sub_epi16","0.000888889","0.000888889","4800000","4800000","0.937501","0.937501","xavs2","_mm256_sub_epi16","avx2intrin.h","0xf9261"
"_mm256_shuffle_epi8","0.000888889","0.000888889","3200000","3200000","0","0","xavs2","_mm256_shuffle_epi8","avx2intrin.h","0xf8962"
"_mm_unpackhi_epi32","0.000888889","0.000888889","4800000","4800000","0.937501","0.937501","xavs2","_mm_unpackhi_epi32","emmintrin.h","0x3f107"
"biari_encode_symbol_fastrdo","0.000888889","0.000888889","1600000","1600000","","","xavs2","biari_encode_symbol_fastrdo","aec_fastrdo.c","0x75fd7"
"_mm256_permute2x128_si256","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x106f7c"
"_mm256_unpackhi_epi32","0.000888889","0.000888889","4800000","4800000","0","0","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0x105f95"
"_mm256_permute2x128_si256","0.000888889","0.000888889","3200000","3200000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x1046a6"
"xavs2_bs_write","0.000888889","0.000888889","0","0","0","0","xavs2","xavs2_bs_write","bitstream.h","0x14c3b"
"_mm256_permute4x64_epi64","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_permute4x64_epi64","avx2intrin.h","0x11c62d"
"_mm256_unpacklo_epi32","0.000888889","0.000888889","3200000","3200000","0","0","xavs2","_mm256_unpacklo_epi32","avx2intrin.h","0xeed08"
"_mm256_madd_epi16","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf4ba0"
"_mm_madd_epi16","0.000888889","0.000888889","9600000","9600000","0.375001","0.375001","xavs2","_mm_madd_epi16","emmintrin.h","0x8c330"
"_mm256_permute2x128_si256","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xed21a"
"_mm256_permute2x128_si256","0.000888889","0.000888889","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xec12d"
"_mm256_unpackhi_epi16","0.000888889","0.000888889","6400000","6400000","1","1","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0x108087"
"_mm256_unpacklo_epi32","0.000888889","0.000888889","0","0","0","0","xavs2","_mm256_unpacklo_epi32","avx2intrin.h","0x10737a"
"bitstt_put_one_bit_and_remainder","0.000888889","0.000888889","3200000","3200000","0","0","xavs2","bitstt_put_one_bit_and_remainder","aec.c","0x5b0bf"
